"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
"7","naive_bayes","rose","FFS","MEDIAN","MODE","LABEL","1","year1",0.595990564589894,0.381746031746032,0.747840660048988,0.696684041255407,"7.5.4",0.534308154861999
"8","naive_bayes","rose","FFS","MEDIAN","DROP","LABEL","1","year1",0.604726517238148,0.254473161033797,0.851609892673822,0.770813718897108,"8.5.4",0.465523212478562
"9","naive_bayes","rose","FFS","DROP","UNKNOWN","HARD","1","year1",0.619182614476653,0.2018779342723,0.905644118914261,0.820488543836395,"9.5.4",0.427585738668011
"10","naive_bayes","rose","FFS","DROP","MISSING","HARD","1","year1",0.619182614476653,0.2018779342723,0.905644118914261,0.820488543836395,"10.5.4",0.427585738668011
"11","naive_bayes","rose","FFS","DROP","MODE","HARD","1","year1",0.619182614476653,0.2018779342723,0.905644118914261,0.820488543836395,"11.5.4",0.427585738668011
"12","naive_bayes","rose","FFS","DROP","DROP","HARD","1","year1",0.587394757744242,0.398620689655172,0.727958697378872,0.686512758201701,"12.5.4",0.538683021813057
"13","naive_bayes","rose","FFS","MEDIAN","UNKNOWN","HARD","1","year1",0.616715470512041,0.573809523809524,0.600489880108289,0.596761672396584,"13.5.4",0.586998136417293
"14","naive_bayes","rose","FFS","MEDIAN","MISSING","HARD","1","year1",0.616715470512041,0.573809523809524,0.600489880108289,0.596761672396584,"14.5.4",0.586998136417293
"15","naive_bayes","rose","FFS","MEDIAN","MODE","HARD","1","year1",0.605926802417071,0.54047619047619,0.613639293541318,0.603415770211822,"15.5.4",0.575897063458143
"16","naive_bayes","rose","FFS","MEDIAN","DROP","HARD","1","year1",0.604726517238148,0.254473161033797,0.851609892673822,0.770813718897108,"16.5.4",0.465523212478562
"1","naive_bayes","rose","LASSO","DROP","UNKNOWN","LABEL","1","year1",0.628045355767136,0.286384976525822,0.853080568720379,0.784510509373225,"1.1.3.4",0.494276702513501
"2","naive_bayes","rose","LASSO","DROP","MISSING","LABEL","1","year1",0.633471083574548,0.195618153364632,0.903489875053856,0.817837530770687,"2.1.3.4",0.420403402628568
"3","naive_bayes","rose","LASSO","DROP","MODE","LABEL","1","year1",0.637431318727628,0.17527386541471,0.917707884532529,0.827873508805151,"3.1.3.4",0.401061352218801
"4","naive_bayes","rose","LASSO","DROP","DROP","LABEL","1","year1",0.608948536057626,0.23448275862069,0.862390786338364,0.783370942544697,"4.1.3.4",0.449684078648205
"5","naive_bayes","rose","LASSO","MEDIAN","UNKNOWN","LABEL","1","year1",0.633963588443413,0.220634920634921,0.886554080185639,0.793501164467118,"5.1.3.4",0.442272302004459
"6","naive_bayes","rose","LASSO","MEDIAN","MISSING","LABEL","1","year1",0.633540007898652,0.198412698412698,0.882170942374629,0.786625263391372,"6.1.3.4",0.418370550036476
"7","naive_bayes","rose","LASSO","MEDIAN","MODE","LABEL","1","year1",0.629147047930083,0.223015873015873,0.883460100554338,0.791172230231784,"7.1.3.4",0.443875687101486
"8","naive_bayes","rose","LASSO","MEDIAN","DROP","LABEL","1","year1",0.622644286713999,0.124254473161034,0.934048841188365,0.824478816408877,"8.1.3.4",0.340675427156897
"9","naive_bayes","rose","LASSO","DROP","UNKNOWN","HARD","1","year1",0.634746773522556,0.183098591549296,0.912537699267557,0.824275705358834,"9.1.3.4",0.408759547254281
"10","naive_bayes","rose","LASSO","DROP","MISSING","HARD","1","year1",0.634408297648401,0.278560250391236,0.863636363636364,0.79284226472259,"10.1.3.4",0.490484211470178
"11","naive_bayes","rose","LASSO","DROP","MODE","HARD","1","year1",0.634408297648401,0.278560250391236,0.863636363636364,0.79284226472259,"11.1.3.4",0.490484211470178
"12","naive_bayes","rose","LASSO","DROP","DROP","HARD","1","year1",0.599497685628988,0.262068965517241,0.833995234312947,0.762020482555112,"12.1.3.4",0.467508575646162
