"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
"14","kernelpls","none","LASSO","MEDIAN","MISSING","HARD","1","year1",0.663434665258824,0.00396825396825397,0.999097589274204,0.860042142619497,"14.1.9",0.0629656491534101
"15","kernelpls","none","LASSO","MEDIAN","MODE","HARD","1","year1",0.6626874650853,0.00317460317460317,0.999097589274204,0.859931240989243,"15.1.9",0.0563181887017708
"16","kernelpls","none","LASSO","MEDIAN","DROP","HARD","1","year1",0.661951297348898,0.00397614314115308,0.998444548141235,0.863887020847344,"16.1.9",0.0630076062226892
"1","kernelpls","none","RF","DROP","UNKNOWN","LABEL","1","year1",0.649473508194554,0.00469483568075117,0.999138302455838,0.878810831281954,"1.2.9",0.0684893433489826
"2","kernelpls","none","RF","DROP","MISSING","LABEL","1","year1",0.637106327948061,0.00469483568075117,0.999569151227919,0.879189547434198,"2.2.9",0.0685041087567965
"3","kernelpls","none","RF","DROP","MODE","LABEL","1","year1",0.649736804666382,0.00469483568075117,0.999138302455838,0.878810831281954,"3.2.9",0.0684893433489826
"4","kernelpls","none","RF","DROP","DROP","LABEL","1","year1",0.63530990660349,0.00137931034482759,0.999205718824464,0.87363304981774,"4.2.9",0.0371243152742979
"5","kernelpls","none","RF","MEDIAN","UNKNOWN","LABEL","1","year1",0.647251228281264,0.00317460317460317,0.999226505092175,0.860042142619497,"5.2.9",0.0563218220161001
"6","kernelpls","none","RF","MEDIAN","MISSING","LABEL","1","year1",0.64796804115484,0.00317460317460317,0.998839757638262,0.859709437728735,"6.2.9",0.0563109213698221
"7","kernelpls","none","RF","MEDIAN","MODE","LABEL","1","year1",0.643354491897742,0.00317460317460317,0.999097589274204,0.859931240989243,"7.2.9",0.0563181887017708
"8","kernelpls","none","RF","MEDIAN","DROP","LABEL","1","year1",0.636245986516736,0.00397614314115308,0.999222274070617,0.864559515803631,"8.2.9",0.0630321409404224
"9","kernelpls","none","RF","DROP","UNKNOWN","HARD","1","year1",0.651643597041101,0.00469483568075117,0.999138302455838,0.878810831281954,"9.2.9",0.0684893433489826
"10","kernelpls","none","RF","DROP","MISSING","HARD","1","year1",0.651746083759968,0.00469483568075117,0.999138302455838,0.878810831281954,"10.2.9",0.0684893433489826
"11","kernelpls","none","RF","DROP","MODE","HARD","1","year1",0.651510431732046,0.00469483568075117,0.999138302455838,0.878810831281954,"11.2.9",0.0684893433489826
"12","kernelpls","none","RF","DROP","DROP","HARD","1","year1",0.638650269781709,0.00137931034482759,0.999404289118348,0.873806630793265,"12.2.9",0.0371280039141077
"13","kernelpls","none","RF","MEDIAN","UNKNOWN","HARD","1","year1",0.640694221911188,0.00317460317460317,0.999355420910146,0.86015304424975,"13.2.9",0.0563254550960597
"14","kernelpls","none","RF","MEDIAN","MISSING","HARD","1","year1",0.637020734983866,0.00317460317460317,0.999484336728117,0.860263945880004,"14.2.9",0.0563290879416952
"15","kernelpls","none","RF","MEDIAN","MODE","HARD","1","year1",0.617851055165739,0.00317460317460317,0.999226505092175,0.860042142619497,"15.2.9",0.0563218220161001
"16","kernelpls","none","RF","MEDIAN","DROP","HARD","1","year1",0.638964471067513,0.00397614314115308,0.999066728884741,0.864425016812374,"16.2.9",0.0630272347609294
"1","kernelpls","down","FFS","DROP","UNKNOWN","LABEL","1","year1",0.625672484810727,0.519561815336463,0.640241275312365,0.625639083506912,"1.3.5",0.576753776974737
"2","kernelpls","down","FFS","DROP","MISSING","LABEL","1","year1",0.607746917138813,0.533646322378717,0.635501938819474,0.623177428517326,"2.3.5",0.58235150254426
"3","kernelpls","down","FFS","DROP","MODE","LABEL","1","year1",0.607746917138813,0.533646322378717,0.635501938819474,0.623177428517326,"3.3.5",0.58235150254426
"4","kernelpls","down","FFS","DROP","DROP","LABEL","1","year1",0.622158527567034,0.580689655172414,0.604447974583002,0.601458080194411,"4.3.5",0.59244973282994
"5","kernelpls","down","FFS","MEDIAN","UNKNOWN","LABEL","1","year1",0.612709462625667,0.537301587301587,0.637101972412015,0.623156260397028,"5.3.5",0.585077688046594
"6","kernelpls","down","FFS","MEDIAN","MISSING","LABEL","1","year1",0.598867945184176,0.542063492063492,0.597009153023076,0.589331263169569,"6.3.5",0.56887333061197
"7","kernelpls","down","FFS","MEDIAN","MODE","LABEL","1","year1",0.600967329048418,0.51984126984127,0.624854969704783,0.610180769657314,"7.3.5",0.569934558452076
"8","kernelpls","down","FFS","MEDIAN","DROP","LABEL","1","year1",0.608545569018615,0.544731610337972,0.615492300513299,0.605917955615333,"8.3.5",0.579032047480304
"9","kernelpls","down","FFS","DROP","UNKNOWN","HARD","1","year1",0.622644912512078,0.535211267605634,0.648858250753985,0.635106987313009,"9.3.5",0.589301490650087
"10","kernelpls","down","FFS","DROP","MISSING","HARD","1","year1",0.622644912512078,0.535211267605634,0.648858250753985,0.635106987313009,"10.3.5",0.589301490650087
"11","kernelpls","down","FFS","DROP","MODE","HARD","1","year1",0.622644912512078,0.535211267605634,0.648858250753985,0.635106987313009,"11.3.5",0.589301490650087
"12","kernelpls","down","FFS","DROP","DROP","HARD","1","year1",0.602293007586755,0.518620689655172,0.622120730738681,0.609095643117514,"12.3.5",0.568018206067794
"13","kernelpls","down","FFS","MEDIAN","UNKNOWN","HARD","1","year1",0.61535377160619,0.558730158730159,0.616862188990589,0.608739048464012,"13.3.5",0.587077089290108
"14","kernelpls","down","FFS","MEDIAN","MISSING","HARD","1","year1",0.61535377160619,0.558730158730159,0.616862188990589,0.608739048464012,"14.3.5",0.587077089290108
"15","kernelpls","down","FFS","MEDIAN","MODE","HARD","1","year1",0.599942141353124,0.51984126984127,0.628593528425938,0.613396916934679,"15.3.5",0.571636998479755
"16","kernelpls","down","FFS","MEDIAN","DROP","HARD","1","year1",0.608545569018615,0.544731610337972,0.615492300513299,0.605917955615333,"16.3.5",0.579032047480304
"1","kernelpls","down","LASSO","DROP","UNKNOWN","LABEL","1","year1",0.647468274629346,0.583724569640063,0.623007324429125,0.618254118538156,"1.1.1.5",0.603046169322879
"2","kernelpls","down","LASSO","DROP","MISSING","LABEL","1","year1",0.643457133244197,0.588419405320814,0.630116329168462,0.625071009278546,"2.1.1.5",0.608911057291819
"3","kernelpls","down","LASSO","DROP","MODE","LABEL","1","year1",0.651208365613279,0.607198748043818,0.624299870745368,0.622230638136717,"3.1.1.5",0.615689938134858
"4","kernelpls","down","LASSO","DROP","DROP","LABEL","1","year1",0.641738927994304,0.6,0.61119936457506,0.609789967019615,"4.1.1.5",0.605573792980703
"5","kernelpls","down","LASSO","MEDIAN","UNKNOWN","LABEL","1","year1",0.651208125379842,0.596031746031746,0.627046538610287,0.622712653876012,"5.1.1.5",0.611342492594006
"6","kernelpls","down","LASSO","MEDIAN","MISSING","LABEL","1","year1",0.647666316752304,0.583333333333333,0.622018821709424,0.616613064212044,"6.1.1.5",0.602365597178184
"7","kernelpls","down","LASSO","MEDIAN","MODE","LABEL","1","year1",0.652453595421237,0.593650793650794,0.622276653345366,0.618276588665853,"7.1.1.5",0.607795219731807
"8","kernelpls","down","LASSO","MEDIAN","DROP","LABEL","1","year1",0.648532973878613,0.572564612326044,0.636490900606626,0.627841291190316,"8.1.1.5",0.60368217279864
"9","kernelpls","down","LASSO","DROP","UNKNOWN","HARD","1","year1",0.656371134076226,0.60093896713615,0.621283929340801,0.618822192766522,"9.1.1.5",0.611026777478983
"10","kernelpls","down","LASSO","DROP","MISSING","HARD","1","year1",0.65139007726285,0.599374021909233,0.617190866006032,0.615035031244083,"10.1.1.5",0.608217207618855
"11","kernelpls","down","LASSO","DROP","MODE","HARD","1","year1",0.65139007726285,0.599374021909233,0.617190866006032,0.615035031244083,"11.1.1.5",0.608217207618855
"12","kernelpls","down","LASSO","DROP","DROP","HARD","1","year1",0.642982388869108,0.580689655172414,0.615369340746624,0.61100503384829,"12.1.1.5",0.597778061057641
"13","kernelpls","down","LASSO","MEDIAN","UNKNOWN","HARD","1","year1",0.661358199762222,0.60952380952381,0.625112801340725,0.62293445713652,"13.1.1.5",0.617269095334684
"14","kernelpls","down","LASSO","MEDIAN","MISSING","HARD","1","year1",0.660550020360514,0.606349206349206,0.629882686605647,0.626594210934901,"14.1.1.5",0.618003937783927
"15","kernelpls","down","LASSO","MEDIAN","MODE","HARD","1","year1",0.658386280901429,0.603968253968254,0.62150315843754,0.619052900077631,"15.1.1.5",0.612672977564113
"16","kernelpls","down","LASSO","MEDIAN","DROP","HARD","1","year1",0.65049135889284,0.573558648111332,0.630269093171566,0.622595830531271,"16.1.1.5",0.601245614558509
"1","kernelpls","down","RF","DROP","UNKNOWN","LABEL","1","year1",0.654535812702824,0.583724569640063,0.627315812149935,0.622041280060595,"1.2.1.5",0.605127798465438
"2","kernelpls","down","RF","DROP","MISSING","LABEL","1","year1",0.630956450561284,0.575899843505477,0.598879793192589,0.596099223631888,"2.2.1.5",0.587277429481335
"3","kernelpls","down","RF","DROP","MODE","LABEL","1","year1",0.641567197237713,0.597809076682316,0.613097802671262,0.611247869721644,"3.2.1.5",0.605405179471455
"4","kernelpls","down","RF","DROP","DROP","LABEL","1","year1",0.632289173125906,0.555862068965517,0.6131850675139,0.605971185558063,"4.2.1.5",0.583820452097249
"5","kernelpls","down","RF","MEDIAN","UNKNOWN","LABEL","1","year1",0.644900253943698,0.595238095238095,0.617377852262473,0.614284129976711,"5.2.1.5",0.606206909250382
"6","kernelpls","down","RF","MEDIAN","MISSING","LABEL","1","year1",0.645194100157358,0.588888888888889,0.620342916075802,0.61594765443052,"6.2.1.5",0.604411325653294
"7","kernelpls","down","RF","MEDIAN","MODE","LABEL","1","year1",0.641729436392321,0.574603174603175,0.62588629624855,0.618720195186869,"7.2.1.5",0.599696800696018
"8","kernelpls","down","RF","MEDIAN","DROP","LABEL","1","year1",0.624040637184824,0.558648111332008,0.612070306424016,0.604841963685272,"8.2.1.5",0.584749451206395
"9","kernelpls","down","RF","DROP","UNKNOWN","HARD","1","year1",0.650765717383433,0.607198748043818,0.609004739336493,0.608786214732058,"9.2.1.5",0.608101073241834
"10","kernelpls","down","RF","DROP","MISSING","HARD","1","year1",0.651624380781312,0.622848200312989,0.605557949159845,0.607650066275327,"10.2.1.5",0.614142230122171
"11","kernelpls","down","RF","DROP","MODE","HARD","1","year1",0.65244124038597,0.593114241001565,0.619345109866437,0.616171179700814,"11.2.1.5",0.606087786344901
"12","kernelpls","down","RF","DROP","DROP","HARD","1","year1",0.636612253841308,0.583448275862069,0.611993645750596,0.608401319215414,"12.2.1.5",0.597550531295661
"13","kernelpls","down","RF","MEDIAN","UNKNOWN","HARD","1","year1",0.640532667882159,0.58968253968254,0.611318808817842,0.608295441942997,"13.2.1.5",0.600403220960223
