"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
1,"xgbDART","smote","FFS","DROP","UNKNOWN","LABEL",2,"year1",0.583288239538239,0.147727272727273,0.920605306799337,0.833088235294118,"1.6.6.1",0.368779759791288
4,"xgbDART","smote","FFS","DROP","DROP","LABEL",2,"year1",0.587016814790432,0.22,0.835829493087558,0.762863913337847,"4.6.6.1",0.428815214841151
5,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","LABEL",2,"year1",0.583618214450211,0.230388109000826,0.850883935434281,0.76755018298769,"5.6.6.1",0.442756751347605
8,"xgbDART","smote","FFS","MEDIAN","DROP","LABEL",2,"year1",0.583258885395657,0.14047866805411,0.927137207179799,0.826808228268082,"8.6.6.1",0.360891950544794
9,"xgbDART","smote","FFS","DROP","UNKNOWN","HARD",2,"year1",0.584667975059766,0.136363636363636,0.928275290215589,0.838602941176471,"9.6.6.1",0.355785039202476
12,"xgbDART","smote","FFS","DROP","DROP","HARD",2,"year1",0.57014400921659,0.248571428571429,0.84331797235023,0.772850372376439,"12.6.6.1",0.45784795852669
13,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","HARD",2,"year1",0.5812258689403,0.218001651527663,0.859467076607738,0.773317067760896,"13.6.6.1",0.432857068943248
16,"xgbDART","smote","FFS","MEDIAN","DROP","HARD",2,"year1",0.583258885395657,0.14047866805411,0.927137207179799,0.826808228268082,"16.6.6.1",0.360891950544794
1,"xgbDART","none","FFS","DROP","UNKNOWN","LABEL",3,"year1",0.615126002881105,0.0156985871271586,0.998069498069498,0.879977354217777,"1.12.2",0.125173004175834
4,"xgbDART","none","FFS","DROP","DROP","LABEL",3,"year1",0.607333291258664,0,1,0.87463456577816,"4.12.2",0
5,"xgbDART","none","FFS","MEDIAN","UNKNOWN","LABEL",3,"year1",0.601479617461722,0.00161030595813205,0.999871382636656,0.86237107685483,"5.12.2",0.0401260369937717
8,"xgbDART","none","FFS","MEDIAN","DROP","LABEL",3,"year1",0.605363925896427,0.0302724520686176,0.995987035036271,0.867871485943775,"8.12.2",0.173640346057879
9,"xgbDART","none","FFS","DROP","UNKNOWN","HARD",3,"year1",0.606803091496969,0.0156985871271586,0.998069498069498,0.879977354217777,"9.12.2",0.125173004175834
12,"xgbDART","none","FFS","DROP","DROP","HARD",3,"year1",0.598367745558291,0,1,0.87463456577816,"12.12.2",0
13,"xgbDART","none","FFS","MEDIAN","UNKNOWN","HARD",3,"year1",0.601295959737173,0.00805152979066022,0.998842443729903,0.86237107685483,"13.12.2",0.0896783680263372
16,"xgbDART","none","FFS","MEDIAN","DROP","HARD",3,"year1",0.615792557465406,0.024217961654894,0.997067448680352,0.868005354752343,"16.12.2",0.155392860966918
1,"xgbDART","down","FFS","DROP","UNKNOWN","LABEL",3,"year1",0.616581034948382,0.533751962323391,0.629343629343629,0.617852424985846,"1.3.6.2",0.5795803629678
4,"xgbDART","down","FFS","DROP","DROP","LABEL",3,"year1",0.61678215624051,0.521262002743484,0.641565080613449,0.626483233018057,"4.3.6.2",0.578293609519292
5,"xgbDART","down","FFS","MEDIAN","UNKNOWN","LABEL",3,"year1",0.609068404347307,0.540257648953301,0.619935691318328,0.60896085172452,"5.3.6.2",0.578727050598017
8,"xgbDART","down","FFS","MEDIAN","DROP","LABEL",3,"year1",0.612787661884885,0.524722502522704,0.634202809075475,0.619678714859438,"8.3.6.2",0.576871289877571
9,"xgbDART","down","FFS","DROP","UNKNOWN","HARD",3,"year1",0.615347069428702,0.525902668759812,0.627198627198627,0.615021702207964,"9.3.6.2",0.574321714621908
12,"xgbDART","down","FFS","DROP","DROP","HARD",3,"year1",0.597504405703384,0.445816186556927,0.685410931970114,0.655374032674119,"12.3.6.2",0.552781410609425
13,"xgbDART","down","FFS","MEDIAN","UNKNOWN","HARD",3,"year1",0.612686518477096,0.541867954911433,0.619549839228296,0.608849950094266,"13.3.6.2",0.579408495233151
16,"xgbDART","down","FFS","MEDIAN","DROP","HARD",3,"year1",0.616832788506031,0.51765893037336,0.655656737150795,0.637349397590361,"16.3.6.2",0.582586101143486
1,"xgbDART","up","FFS","DROP","UNKNOWN","LABEL",3,"year1",0.623019745468725,0.525902668759812,0.651222651222651,0.636157765616154,"1.4.6.2",0.58521767765066
4,"xgbDART","up","FFS","DROP","DROP","LABEL",3,"year1",0.611703258143742,0.528120713305898,0.632127408572552,0.619088564058469,"4.4.6.2",0.577788523523569
5,"xgbDART","up","FFS","MEDIAN","UNKNOWN","LABEL",3,"year1",0.600949925180318,0.529790660225443,0.61491961414791,0.603193966951314,"5.4.6.2",0.57077024130993
8,"xgbDART","up","FFS","MEDIAN","DROP","LABEL",3,"year1",0.608890260842722,0.477295660948537,0.672943355456089,0.646987951807229,"8.4.6.2",0.56673886722488
